GS	SIZE	SOURCE	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Signal	FDR (median)	glob.p.val
KEGG_ADHERENS_JUNCTION	71	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_ADHERENS_JUNCTION	0.25003	0.94502	0.5454	1	1	0.0845	0.0539	0.0802	0.98497	0.48
KEGG_HUNTINGTONS_DISEASE	170	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_HUNTINGTONS_DISEASE	0.24294	0.94431	0.5911	1	1	0.118	0.0884	0.108	0.98426	0.48
DUNNE_TARGETS_OF_AML1_MTG8_FUSION_DN	18	http://www.broadinstitute.org/gsea/msigdb/cards/DUNNE_TARGETS_OF_AML1_MTG8_FUSION_DN	0.3794	0.94428	0.5381	1	1	0.389	0.173	0.322	0.98318	0.478
KEGG_ASTHMA	27	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_ASTHMA	0.40065	0.94418	0.5159	1	1	0.444	0.207	0.353	0.98107	0.472
FONTAINE_THYROID_TUMOR_UNCERTAIN_MALIGNANCY_DN	24	http://www.broadinstitute.org/gsea/msigdb/cards/FONTAINE_THYROID_TUMOR_UNCERTAIN_MALIGNANCY_DN	0.29184	0.9441	0.5633	1	1	0.0833	0.04	0.0801	0.97896	0.471
NIELSEN_GIST_AND_SYNOVIAL_SARCOMA_UP	19	http://www.broadinstitute.org/gsea/msigdb/cards/NIELSEN_GIST_AND_SYNOVIAL_SARCOMA_UP	0.35397	0.94309	0.5425	1	1	0.158	0.0528	0.15	0.98006	0.472
GRADE_COLON_AND_RECTAL_CANCER_DN	98	http://www.broadinstitute.org/gsea/msigdb/cards/GRADE_COLON_AND_RECTAL_CANCER_DN	0.21584	0.94283	0.5361	1	1	0.163	0.14	0.141	0.97865	0.471
LI_ADIPOGENESIS_BY_ACTIVATED_PPARG	17	http://www.broadinstitute.org/gsea/msigdb/cards/LI_ADIPOGENESIS_BY_ACTIVATED_PPARG	0.31244	0.94164	0.501	1	1	0.529	0.385	0.326	0.98188	0.47
SABATES_COLORECTAL_ADENOMA_DN	271	http://www.broadinstitute.org/gsea/msigdb/cards/SABATES_COLORECTAL_ADENOMA_DN	0.23381	0.94134	0.5485	1	1	0.203	0.161	0.172	0.98293	0.47
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	84	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	0.21074	0.9395	0.5436	1	1	0.155	0.141	0.133	0.98632	0.477
RICKMAN_HEAD_AND_NECK_CANCER_F	53	http://www.broadinstitute.org/gsea/msigdb/cards/RICKMAN_HEAD_AND_NECK_CANCER_F	0.28162	0.9389	0.5375	1	1	0.245	0.159	0.207	0.98469	0.478
BASSO_CD40_SIGNALING_DN	64	http://www.broadinstitute.org/gsea/msigdb/cards/BASSO_CD40_SIGNALING_DN	0.22726	0.93802	0.5656	1	1	0.172	0.17	0.143	0.98477	0.478
BALDWIN_PRKCI_TARGETS_UP	34	http://www.broadinstitute.org/gsea/msigdb/cards/BALDWIN_PRKCI_TARGETS_UP	0.32163	0.93796	0.5538	1	1	0.265	0.147	0.226	0.98318	0.471
RAO_BOUND_BY_SALL4_ISOFORM_A	169	http://www.broadinstitute.org/gsea/msigdb/cards/RAO_BOUND_BY_SALL4_ISOFORM_A	0.23904	0.9371	0.6481	1	1	0.16	0.119	0.142	0.98257	0.474
DELASERNA_MYOD_TARGETS_UP	85	http://www.broadinstitute.org/gsea/msigdb/cards/DELASERNA_MYOD_TARGETS_UP	0.21167	0.93675	0.5964	1	1	0.2	0.209	0.159	0.98126	0.472
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	81	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	0.22121	0.93654	0.6025	1	1	0.185	0.162	0.156	0.97939	0.472
FIGUEROA_AML_METHYLATION_CLUSTER_7_UP	104	http://www.broadinstitute.org/gsea/msigdb/cards/FIGUEROA_AML_METHYLATION_CLUSTER_7_UP	0.21337	0.9364	0.5833	1	1	0.192	0.188	0.157	0.97853	0.47
BIOCARTA_IGF1_PATHWAY	20	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_IGF1_PATHWAY	0.37056	0.93601	0.5583	0.99973	1	0.15	0.0539	0.142	0.9785	0.468
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	261	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.24551	0.93563	0.5691	0.99662	1	0.238	0.231	0.184	0.97489	0.457
SENESE_HDAC1_TARGETS_DN	240	http://www.broadinstitute.org/gsea/msigdb/cards/SENESE_HDAC1_TARGETS_DN	0.2174	0.93563	0.5674	0.99867	1	0.15	0.153	0.128	0.97645	0.465
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	15	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.29698	0.93546	0.5895	0.99505	1	0.4	0.22	0.312	0.9738	0.455
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	30	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.30763	0.93533	0.5595	0.99332	1	0.167	0.0838	0.153	0.97181	0.454
SNIJDERS_AMPLIFIED_IN_HEAD_AND_NECK_TUMORS	37	http://www.broadinstitute.org/gsea/msigdb/cards/SNIJDERS_AMPLIFIED_IN_HEAD_AND_NECK_TUMORS	0.31874	0.93523	0.5515	0.9915	1	0.108	0.0492	0.103	0.97024	0.454
MASSARWEH_TAMOXIFEN_RESISTANCE_DN	236	http://www.broadinstitute.org/gsea/msigdb/cards/MASSARWEH_TAMOXIFEN_RESISTANCE_DN	0.23012	0.93496	0.5884	0.99019	1	0.157	0.132	0.137	0.96826	0.445
BILANGES_RAPAMYCIN_SENSITIVE_GENES	39	http://www.broadinstitute.org/gsea/msigdb/cards/BILANGES_RAPAMYCIN_SENSITIVE_GENES	0.29647	0.93383	0.5386	0.99117	1	0.462	0.309	0.319	0.96972	0.445
SU_LIVER	55	http://www.broadinstitute.org/gsea/msigdb/cards/SU_LIVER	0.27235	0.9338	0.5861	0.98922	1	0.309	0.28	0.223	0.96819	0.443
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	32	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	0.24449	0.93311	0.556	0.98914	1	0.219	0.223	0.17	0.96802	0.442
DEBOSSCHER_NFKB_TARGETS_REPRESSED_BY_GLUCOCORTICOIDS	23	http://www.broadinstitute.org/gsea/msigdb/cards/DEBOSSCHER_NFKB_TARGETS_REPRESSED_BY_GLUCOCORTICOIDS	0.34359	0.93305	0.5652	0.98725	1	0.174	0.0785	0.16	0.96603	0.441
HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_DN	50	http://www.broadinstitute.org/gsea/msigdb/cards/HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_DN	0.21659	0.93299	0.5929	0.98543	1	0.06	0.0471	0.0573	0.96406	0.44
ST_INTERLEUKIN_4_PATHWAY	25	http://www.broadinstitute.org/gsea/msigdb/cards/ST_INTERLEUKIN_4_PATHWAY	0.24615	0.93291	0.5493	0.98364	1	0.04	0.0132	0.0395	0.96255	0.439
DUAN_PRDM5_TARGETS	74	http://www.broadinstitute.org/gsea/msigdb/cards/DUAN_PRDM5_TARGETS	0.22208	0.93279	0.5763	0.98201	1	0.162	0.172	0.135	0.96059	0.436
YOSHIOKA_LIVER_CANCER_EARLY_RECURRENCE_DN	60	http://www.broadinstitute.org/gsea/msigdb/cards/YOSHIOKA_LIVER_CANCER_EARLY_RECURRENCE_DN	0.25404	0.93164	0.5717	0.98306	1	0.25	0.198	0.201	0.9613	0.436
PID_IL2_STAT5_PATHWAY	29	http://www.broadinstitute.org/gsea/msigdb/cards/PID_IL2_STAT5_PATHWAY	0.25443	0.93117	0.5413	0.98236	1	0.379	0.275	0.275	0.96097	0.435
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	27	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.29565	0.9309	0.5592	0.98114	1	0.148	0.0815	0.136	0.95948	0.427
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	232	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	0.17839	0.9297	0.5987	0.98224	1	0.129	0.154	0.11	0.96304	0.431
REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA	22	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA	0.30695	0.92938	0.5806	0.98116	1	0.0455	0.000701	0.0455	0.96247	0.43
FINETTI_BREAST_CANCERS_KINOME_BLUE	21	http://www.broadinstitute.org/gsea/msigdb/cards/FINETTI_BREAST_CANCERS_KINOME_BLUE	0.38585	0.92886	0.5547	0.98055	1	0.333	0.145	0.285	0.96173	0.428
ELVIDGE_HIF1A_TARGETS_UP	62	http://www.broadinstitute.org/gsea/msigdb/cards/ELVIDGE_HIF1A_TARGETS_UP	0.26088	0.92851	0.5987	0.97955	1	0.21	0.192	0.17	0.9607	0.427
HOELZEL_NF1_TARGETS_UP	129	http://www.broadinstitute.org/gsea/msigdb/cards/HOELZEL_NF1_TARGETS_UP	0.26869	0.92843	0.5932	0.9778	1	0.225	0.149	0.192	0.95877	0.423
MAEKAWA_ATF2_TARGETS	24	http://www.broadinstitute.org/gsea/msigdb/cards/MAEKAWA_ATF2_TARGETS	0.30271	0.92726	0.5504	0.97881	1	0.5	0.369	0.316	0.96115	0.423
NAKAMURA_METASTASIS_MODEL_UP	42	http://www.broadinstitute.org/gsea/msigdb/cards/NAKAMURA_METASTASIS_MODEL_UP	0.24249	0.92704	0.5635	0.97747	1	0.0952	0.0863	0.0872	0.96043	0.422
ZHU_SKIL_TARGETS_UP	20	http://www.broadinstitute.org/gsea/msigdb/cards/ZHU_SKIL_TARGETS_UP	0.33826	0.927	0.5769	0.97561	1	0.15	0.0804	0.138	0.95875	0.42
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	25	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.23847	0.92574	0.5635	0.97504	1	0.4	0.289	0.285	0.95906	0.423
PETRETTO_HEART_MASS_QTL_CIS_UP	25	http://www.broadinstitute.org/gsea/msigdb/cards/PETRETTO_HEART_MASS_QTL_CIS_UP	0.28219	0.92574	0.5519	0.97698	1	0.08	0.0516	0.0759	0.96096	0.424
LIN_TUMOR_ESCAPE_FROM_IMMUNE_ATTACK	16	http://www.broadinstitute.org/gsea/msigdb/cards/LIN_TUMOR_ESCAPE_FROM_IMMUNE_ATTACK	0.3322	0.92531	0.5652	0.97426	1	0.5	0.287	0.357	0.95857	0.423
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	19	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	0.34406	0.92328	0.5828	0.97778	1	0.105	0.0196	0.103	0.96078	0.424
ZHAN_MULTIPLE_MYELOMA_MS_UP	47	http://www.broadinstitute.org/gsea/msigdb/cards/ZHAN_MULTIPLE_MYELOMA_MS_UP	0.29129	0.92145	0.5351	0.98069	1	0.34	0.257	0.253	0.96423	0.427
NIELSEN_GIST_VS_SYNOVIAL_SARCOMA_DN	18	http://www.broadinstitute.org/gsea/msigdb/cards/NIELSEN_GIST_VS_SYNOVIAL_SARCOMA_DN	0.3356	0.92051	0.5737	0.98128	1	0.389	0.286	0.278	0.96454	0.429
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	15	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	0.43517	0.92014	0.5536	0.98026	1	0.4	0.214	0.315	0.96425	0.426
PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_DN	29	http://www.broadinstitute.org/gsea/msigdb/cards/PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_DN	0.24333	0.91769	0.5388	0.98477	1	0.138	0.158	0.116	0.97014	0.439
YORDY_RECIPROCAL_REGULATION_BY_ETS1_AND_SP100_DN	78	http://www.broadinstitute.org/gsea/msigdb/cards/YORDY_RECIPROCAL_REGULATION_BY_ETS1_AND_SP100_DN	0.25004	0.9175	0.6565	0.98332	1	0.231	0.165	0.193	0.96824	0.437
REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION	108	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION	0.28577	0.91734	0.588	0.98183	1	0.213	0.136	0.185	0.9667	0.435
MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_UP	63	http://www.broadinstitute.org/gsea/msigdb/cards/MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_UP	0.28933	0.91634	0.5811	0.98255	1	0.286	0.247	0.216	0.96749	0.437
SMID_BREAST_CANCER_LUMINAL_A_UP	81	http://www.broadinstitute.org/gsea/msigdb/cards/SMID_BREAST_CANCER_LUMINAL_A_UP	0.27275	0.91552	0.5337	0.98288	1	0.123	0.0745	0.115	0.967	0.442
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	133	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	0.20005	0.91549	0.6764	0.98104	1	0.105	0.0838	0.0969	0.96512	0.434
BOYAULT_LIVER_CANCER_SUBCLASS_G123_DN	51	http://www.broadinstitute.org/gsea/msigdb/cards/BOYAULT_LIVER_CANCER_SUBCLASS_G123_DN	0.26216	0.91518	0.5217	0.97995	1	0.235	0.197	0.189	0.96394	0.432
REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX	108	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX	0.27689	0.91462	0.5971	0.97949	1	0.222	0.14	0.192	0.96397	0.432
LINDGREN_BLADDER_CANCER_CLUSTER_3_DN	211	http://www.broadinstitute.org/gsea/msigdb/cards/LINDGREN_BLADDER_CANCER_CLUSTER_3_DN	0.21399	0.91404	0.5669	0.97907	1	0.237	0.238	0.182	0.96407	0.433
BROWNE_HCMV_INFECTION_6HR_DN	151	http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_6HR_DN	0.26597	0.91399	0.6119	0.97731	1	0.232	0.176	0.192	0.96237	0.433
HOLLEMAN_ASPARAGINASE_RESISTANCE_B_ALL_UP	26	http://www.broadinstitute.org/gsea/msigdb/cards/HOLLEMAN_ASPARAGINASE_RESISTANCE_B_ALL_UP	0.28295	0.9134	0.5447	0.97692	1	0.269	0.202	0.215	0.96203	0.431
NIKOLSKY_BREAST_CANCER_16Q24_AMPLICON	47	http://www.broadinstitute.org/gsea/msigdb/cards/NIKOLSKY_BREAST_CANCER_16Q24_AMPLICON	0.31325	0.9107	0.5847	0.98177	1	0.532	0.34	0.352	0.96899	0.44
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	26	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	0.36654	0.91039	0.54	0.98072	1	0.192	0.111	0.171	0.968	0.436
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	104	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	0.26085	0.91029	0.5741	0.9791	1	0.212	0.136	0.183	0.96614	0.436
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	43	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	0.30933	0.90965	0.5867	0.9791	1	0.186	0.172	0.154	0.96479	0.435
RODWELL_AGING_KIDNEY_DN	133	http://www.broadinstitute.org/gsea/msigdb/cards/RODWELL_AGING_KIDNEY_DN	0.25259	0.90932	0.6227	0.97815	1	0.18	0.136	0.157	0.96334	0.435
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN	221	http://www.broadinstitute.org/gsea/msigdb/cards/AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN	0.22261	0.90924	0.6167	0.97649	1	0.136	0.126	0.12	0.96188	0.434
REACTOME_REGULATION_OF_KIT_SIGNALING	16	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_KIT_SIGNALING	0.30459	0.90749	0.6221	0.97914	1	0.0625	0.00436	0.0623	0.96351	0.434
KEGG_O_GLYCAN_BIOSYNTHESIS	26	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_O_GLYCAN_BIOSYNTHESIS	0.30042	0.90653	0.5282	0.97975	1	0.231	0.161	0.194	0.96421	0.435
POMEROY_MEDULLOBLASTOMA_PROGNOSIS_UP	42	http://www.broadinstitute.org/gsea/msigdb/cards/POMEROY_MEDULLOBLASTOMA_PROGNOSIS_UP	0.23856	0.90644	0.6032	0.97812	1	0.0952	0.0803	0.0877	0.96268	0.433
NOUZOVA_METHYLATED_IN_APL	59	http://www.broadinstitute.org/gsea/msigdb/cards/NOUZOVA_METHYLATED_IN_APL	0.22806	0.90605	0.6435	0.97735	1	0.153	0.159	0.129	0.96125	0.436
REACTOME_NETRIN1_SIGNALING	38	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NETRIN1_SIGNALING	0.23749	0.90555	0.6155	0.9769	1	0.184	0.184	0.151	0.96101	0.436
BONOME_OVARIAN_CANCER_SURVIVAL_SUBOPTIMAL_DEBULKING	486	http://www.broadinstitute.org/gsea/msigdb/cards/BONOME_OVARIAN_CANCER_SURVIVAL_SUBOPTIMAL_DEBULKING	0.19884	0.90416	0.6042	0.97854	1	0.146	0.156	0.126	0.96337	0.437
BHAT_ESR1_TARGETS_VIA_AKT1_DN	79	http://www.broadinstitute.org/gsea/msigdb/cards/BHAT_ESR1_TARGETS_VIA_AKT1_DN	0.2808	0.90167	0.5741	0.9831	1	0.241	0.14	0.208	0.97026	0.448
PID_IL4_2PATHWAY	61	http://www.broadinstitute.org/gsea/msigdb/cards/PID_IL4_2PATHWAY	0.17915	0.90083	0.682	0.98338	1	0.148	0.176	0.122	0.9705	0.448
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	16	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	0.22525	0.9008	0.6138	0.98162	1	0.5	0.395	0.303	0.96869	0.438
BIOCARTA_INTEGRIN_PATHWAY	38	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_INTEGRIN_PATHWAY	0.2439	0.89922	0.6067	0.98379	1	0.105	0.0625	0.0988	0.97127	0.445
DAVICIONI_MOLECULAR_ARMS_VS_ERMS_UP	318	http://www.broadinstitute.org/gsea/msigdb/cards/DAVICIONI_MOLECULAR_ARMS_VS_ERMS_UP	0.21132	0.89816	0.7017	0.98455	1	0.201	0.178	0.168	0.97251	0.45
REACTOME_IRON_UPTAKE_AND_TRANSPORT	36	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_IRON_UPTAKE_AND_TRANSPORT	0.27738	0.89799	0.5762	0.98316	1	0.139	0.0986	0.125	0.97131	0.445
KEGG_CHRONIC_MYELOID_LEUKEMIA	73	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_CHRONIC_MYELOID_LEUKEMIA	0.25331	0.89787	0.6199	0.98167	1	0.0822	0.0571	0.0777	0.96978	0.44
LI_CYTIDINE_ANALOG_PATHWAY	16	http://www.broadinstitute.org/gsea/msigdb/cards/LI_CYTIDINE_ANALOG_PATHWAY	0.30324	0.89542	0.609	0.98603	1	0.312	0.133	0.271	0.9748	0.45
GAVIN_FOXP3_TARGETS_CLUSTER_P7	84	http://www.broadinstitute.org/gsea/msigdb/cards/GAVIN_FOXP3_TARGETS_CLUSTER_P7	0.24343	0.89056	0.6072	0.99668	1	0.333	0.256	0.249	0.98541	0.468
KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_UV_IN_OLD	24	http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_UV_IN_OLD	0.26013	0.89013	0.6142	0.99589	1	0.208	0.154	0.176	0.98517	0.468
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	90	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	0.19065	0.89006	0.6674	0.99421	1	0.133	0.143	0.115	0.98335	0.466
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX4_DN	32	http://www.broadinstitute.org/gsea/msigdb/cards/SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX4_DN	0.31568	0.88902	0.6029	0.99501	1	0.219	0.162	0.184	0.98558	0.467
WAMUNYOKOLI_OVARIAN_CANCER_LMP_DN	192	http://www.broadinstitute.org/gsea/msigdb/cards/WAMUNYOKOLI_OVARIAN_CANCER_LMP_DN	0.29005	0.88881	0.6151	0.99373	1	0.312	0.216	0.247	0.98412	0.467
MOOTHA_VOXPHOS	85	http://www.broadinstitute.org/gsea/msigdb/cards/MOOTHA_VOXPHOS	0.25171	0.88844	0.5567	0.9928	1	0.0941	0.0875	0.0862	0.98269	0.466
GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_DN	18	http://www.broadinstitute.org/gsea/msigdb/cards/GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_DN	0.3348	0.8884	0.6708	0.99108	1	0.167	0.0367	0.161	0.98089	0.463
BRUINS_UVC_RESPONSE_MIDDLE	85	http://www.broadinstitute.org/gsea/msigdb/cards/BRUINS_UVC_RESPONSE_MIDDLE	0.21739	0.8867	0.6318	0.99342	1	0.141	0.146	0.121	0.98403	0.468
HOEBEKE_LYMPHOID_STEM_CELL_UP	90	http://www.broadinstitute.org/gsea/msigdb/cards/HOEBEKE_LYMPHOID_STEM_CELL_UP	0.21268	0.88534	0.6287	0.99492	1	0.189	0.178	0.156	0.98622	0.47
REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS	67	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS	0.25059	0.88453	0.6192	0.99518	1	0.358	0.306	0.249	0.9871	0.472
KEGG_TYPE_I_DIABETES_MELLITUS	38	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_TYPE_I_DIABETES_MELLITUS	0.34089	0.88422	0.5692	0.99419	1	0.368	0.201	0.295	0.98651	0.468
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	328	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.23475	0.88287	0.6215	0.99575	1	0.146	0.123	0.13	0.98812	0.472
STARK_HYPPOCAMPUS_22Q11_DELETION_UP	52	http://www.broadinstitute.org/gsea/msigdb/cards/STARK_HYPPOCAMPUS_22Q11_DELETION_UP	0.19912	0.88263	0.6674	0.9945	1	0.192	0.21	0.152	0.98703	0.47
RICKMAN_HEAD_AND_NECK_CANCER_D	32	http://www.broadinstitute.org/gsea/msigdb/cards/RICKMAN_HEAD_AND_NECK_CANCER_D	0.28232	0.88149	0.6464	0.99547	1	0.281	0.211	0.222	0.98733	0.473
JIANG_AGING_CEREBRAL_CORTEX_DN	54	http://www.broadinstitute.org/gsea/msigdb/cards/JIANG_AGING_CEREBRAL_CORTEX_DN	0.21787	0.88063	0.642	0.99575	1	0.278	0.261	0.206	0.9879	0.471
PEREZ_TP63_TARGETS	333	http://www.broadinstitute.org/gsea/msigdb/cards/PEREZ_TP63_TARGETS	0.17244	0.87991	0.6416	0.99584	1	0.174	0.203	0.141	0.98749	0.47
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	76	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.21329	0.87946	0.7292	0.99515	1	0.237	0.217	0.186	0.98688	0.471
SIMBULAN_PARP1_TARGETS_UP	30	http://www.broadinstitute.org/gsea/msigdb/cards/SIMBULAN_PARP1_TARGETS_UP	0.34802	0.87925	0.6057	0.99386	1	0.133	0.0557	0.126	0.98511	0.469
GRADE_COLON_VS_RECTAL_CANCER_DN	49	http://www.broadinstitute.org/gsea/msigdb/cards/GRADE_COLON_VS_RECTAL_CANCER_DN	0.21588	0.87766	0.6231	0.99599	1	0.102	0.0849	0.0936	0.98657	0.473
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	31	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.23372	0.87757	0.6407	0.99442	1	0.0645	0.0443	0.0617	0.98481	0.469
LIU_VMYB_TARGETS_UP	119	http://www.broadinstitute.org/gsea/msigdb/cards/LIU_VMYB_TARGETS_UP	0.25176	0.8769	0.6687	0.99426	1	0.202	0.128	0.177	0.98525	0.471
NATSUME_RESPONSE_TO_INTERFERON_BETA_DN	51	http://www.broadinstitute.org/gsea/msigdb/cards/NATSUME_RESPONSE_TO_INTERFERON_BETA_DN	0.18512	0.87478	0.6331	0.99766	1	0.0392	0.0264	0.0383	0.9884	0.473
KEGG_VIRAL_MYOCARDITIS	65	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_VIRAL_MYOCARDITIS	0.24965	0.87458	0.5712	0.99645	1	0.2	0.15	0.17	0.98778	0.472
LIM_MAMMARY_LUMINAL_MATURE_UP	107	http://www.broadinstitute.org/gsea/msigdb/cards/LIM_MAMMARY_LUMINAL_MATURE_UP	0.20841	0.87372	0.6178	0.99679	1	0.121	0.139	0.105	0.98722	0.472
GAL_LEUKEMIC_STEM_CELL_UP	128	http://www.broadinstitute.org/gsea/msigdb/cards/GAL_LEUKEMIC_STEM_CELL_UP	0.20303	0.87345	0.6613	0.99569	1	0.141	0.127	0.123	0.98697	0.471
BROWNE_HCMV_INFECTION_18HR_DN	172	http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_18HR_DN	0.19777	0.87328	0.6613	0.99433	1	0.157	0.183	0.129	0.98522	0.47
