GS	SIZE	SOURCE	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Signal	FDR (median)	glob.p.val
MOOTHA_HUMAN_MITODB_6_2002	419	http://www.broadinstitute.org/gsea/msigdb/cards/MOOTHA_HUMAN_MITODB_6_2002	0.31143	1.3314	0.07708	1	1	0.298	0.193	0.245	1	0.622
HOSHIDA_LIVER_CANCER_SURVIVAL_DN	110	http://www.broadinstitute.org/gsea/msigdb/cards/HOSHIDA_LIVER_CANCER_SURVIVAL_DN	0.31764	1.329	0.07976	1	1	0.218	0.124	0.192	1	0.629
WONG_PROTEASOME_GENE_MODULE	49	http://www.broadinstitute.org/gsea/msigdb/cards/WONG_PROTEASOME_GENE_MODULE	0.42329	1.3284	0.1252	1	1	0.408	0.192	0.33	1	0.624
RAMPON_ENRICHED_LEARNING_ENVIRONMENT_LATE_UP	22	http://www.broadinstitute.org/gsea/msigdb/cards/RAMPON_ENRICHED_LEARNING_ENVIRONMENT_LATE_UP	0.4542	1.3275	0.1299	1	1	0.227	0.0597	0.214	1	0.623
DANG_MYC_TARGETS_UP	139	http://www.broadinstitute.org/gsea/msigdb/cards/DANG_MYC_TARGETS_UP	0.33643	1.3269	0.09055	1	1	0.396	0.234	0.305	1	0.62
PUJANA_BRCA_CENTERED_NETWORK	116	http://www.broadinstitute.org/gsea/msigdb/cards/PUJANA_BRCA_CENTERED_NETWORK	0.42097	1.3263	0.1737	1	1	0.466	0.25	0.351	1	0.608
KIM_PTEN_TARGETS_UP	18	http://www.broadinstitute.org/gsea/msigdb/cards/KIM_PTEN_TARGETS_UP	0.50345	1.3249	0.1072	1	1	0.444	0.153	0.377	1	0.61
SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM	154	http://www.broadinstitute.org/gsea/msigdb/cards/SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM	0.48588	1.3242	0.1637	1	1	0.474	0.207	0.378	1	0.608
BIDUS_METASTASIS_UP	208	http://www.broadinstitute.org/gsea/msigdb/cards/BIDUS_METASTASIS_UP	0.46093	1.3241	0.139	1	1	0.399	0.176	0.331	1	0.6
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_MODERATELY_UP	102	http://www.broadinstitute.org/gsea/msigdb/cards/RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_MODERATELY_UP	0.4461	1.3238	0.123	1	1	0.343	0.153	0.292	1	0.596
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	328	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.43365	1.3202	0.1315	1	1	0.363	0.175	0.303	1	0.608
BIOCARTA_MITOCHONDRIA_PATHWAY	21	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_MITOCHONDRIA_PATHWAY	0.44089	1.3188	0.1314	1	1	0.429	0.205	0.341	1	0.609
BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_DN	30	http://www.broadinstitute.org/gsea/msigdb/cards/BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_DN	0.56626	1.3179	0.1383	1	1	0.433	0.192	0.35	1	0.609
NAKAMURA_METASTASIS	44	http://www.broadinstitute.org/gsea/msigdb/cards/NAKAMURA_METASTASIS	0.32931	1.3172	0.08171	1	1	0.114	0.0626	0.107	1	0.609
MEISSNER_BRAIN_ICP_WITH_H3K4ME3	30	http://www.broadinstitute.org/gsea/msigdb/cards/MEISSNER_BRAIN_ICP_WITH_H3K4ME3	0.37361	1.3158	0.1757	1	1	0.2	0.118	0.177	1	0.608
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	23	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	0.44945	1.3157	0.1223	1	1	0.348	0.14	0.299	1	0.604
MEISSNER_ES_ICP_WITH_H3K4ME3	31	http://www.broadinstitute.org/gsea/msigdb/cards/MEISSNER_ES_ICP_WITH_H3K4ME3	0.38595	1.3147	0.166	1	1	0.194	0.118	0.171	1	0.603
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	33	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNAL_TRANSDUCTION_BY_L1	0.40911	1.3127	0.1697	1	1	0.303	0.171	0.252	1	0.604
FONTAINE_FOLLICULAR_THYROID_ADENOMA_UP	70	http://www.broadinstitute.org/gsea/msigdb/cards/FONTAINE_FOLLICULAR_THYROID_ADENOMA_UP	0.29437	1.3122	0.1396	1	1	0.229	0.158	0.193	1	0.6
WANG_TARGETS_OF_MLL_CBP_FUSION_DN	45	http://www.broadinstitute.org/gsea/msigdb/cards/WANG_TARGETS_OF_MLL_CBP_FUSION_DN	0.41471	1.3121	0.1301	1	1	0.311	0.147	0.266	1	0.596
SHIPP_DLBCL_CURED_VS_FATAL_DN	44	http://www.broadinstitute.org/gsea/msigdb/cards/SHIPP_DLBCL_CURED_VS_FATAL_DN	0.28904	1.3113	0.1082	1	1	0.25	0.135	0.217	1	0.594
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	164	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	0.27476	1.311	0.05622	1	1	0.232	0.16	0.196	1	0.589
WELCSH_BRCA1_TARGETS_DN	138	http://www.broadinstitute.org/gsea/msigdb/cards/WELCSH_BRCA1_TARGETS_DN	0.26566	1.3108	0.1598	1	1	0.239	0.172	0.199	1	0.587
MOOTHA_MITOCHONDRIA	435	http://www.broadinstitute.org/gsea/msigdb/cards/MOOTHA_MITOCHONDRIA	0.29583	1.3107	0.05976	1	1	0.264	0.166	0.224	1	0.577
REACTOME_RNA_POL_I_TRANSCRIPTION_INITIATION	23	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RNA_POL_I_TRANSCRIPTION_INITIATION	0.50878	1.3106	0.1747	1	1	0.391	0.174	0.323	1	0.572
NIKOLSKY_BREAST_CANCER_8Q12_Q22_AMPLICON	122	http://www.broadinstitute.org/gsea/msigdb/cards/NIKOLSKY_BREAST_CANCER_8Q12_Q22_AMPLICON	0.38687	1.3105	0.06548	1	1	0.328	0.144	0.282	1	0.572
REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA	22	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA	0.46888	1.3089	0.2008	1	1	0.273	0.112	0.242	1	0.576
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	30	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.38332	1.3062	0.1687	1	1	0.2	0.116	0.177	1	0.578
RODWELL_AGING_KIDNEY_DN	133	http://www.broadinstitute.org/gsea/msigdb/cards/RODWELL_AGING_KIDNEY_DN	0.38591	1.305	0.1172	1	1	0.353	0.172	0.294	1	0.578
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	84	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.33006	1.3018	0.07466	1	1	0.286	0.193	0.231	1	0.586
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	17	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.575	1.3016	0.2198	1	1	0.471	0.15	0.4	1	0.586
VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_UP	65	http://www.broadinstitute.org/gsea/msigdb/cards/VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_UP	0.5057	1.3014	0.167	1	1	0.462	0.167	0.386	1	0.582
REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR_OF_REPLICATION_INDEPENDENT_DOUBLE_STRAND_BREAKS	16	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR_OF_REPLICATION_INDEPENDENT_DOUBLE_STRAND_BREAKS	0.47479	1.3006	0.1647	1	1	0.375	0.146	0.321	1	0.581
KEGG_LYSINE_DEGRADATION	44	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_LYSINE_DEGRADATION	0.39604	1.2995	0.152	1	1	0.364	0.155	0.308	1	0.581
YAMASHITA_LIVER_CANCER_WITH_EPCAM_UP	52	http://www.broadinstitute.org/gsea/msigdb/cards/YAMASHITA_LIVER_CANCER_WITH_EPCAM_UP	0.37688	1.2947	0.1408	1	1	0.346	0.16	0.291	1	0.596
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	33	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.37694	1.2943	0.1543	1	1	0.121	0.0398	0.117	1	0.594
PID_FANCONI_PATHWAY	45	http://www.broadinstitute.org/gsea/msigdb/cards/PID_FANCONI_PATHWAY	0.39869	1.2932	0.2054	1	1	0.4	0.187	0.326	1	0.593
NAKAMURA_METASTASIS_MODEL_UP	42	http://www.broadinstitute.org/gsea/msigdb/cards/NAKAMURA_METASTASIS_MODEL_UP	0.34264	1.2916	0.1525	1	1	0.0952	0.0399	0.0916	1	0.596
IVANOVA_HEMATOPOIESIS_EARLY_PROGENITOR	499	http://www.broadinstitute.org/gsea/msigdb/cards/IVANOVA_HEMATOPOIESIS_EARLY_PROGENITOR	0.31526	1.2911	0.1042	1	1	0.273	0.171	0.23	1	0.595
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	29	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	0.49794	1.2909	0.1483	1	1	0.483	0.178	0.397	1	0.592
REACTOME_HS_GAG_BIOSYNTHESIS	29	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_HS_GAG_BIOSYNTHESIS	0.39237	1.289	0.1973	1	1	0.172	0.123	0.151	1	0.598
PID_ERA_GENOMIC_PATHWAY	61	http://www.broadinstitute.org/gsea/msigdb/cards/PID_ERA_GENOMIC_PATHWAY	0.28283	1.2886	0.1644	1	1	0.164	0.0949	0.149	1	0.596
BRUINS_UVC_RESPONSE_MIDDLE	85	http://www.broadinstitute.org/gsea/msigdb/cards/BRUINS_UVC_RESPONSE_MIDDLE	0.30132	1.2872	0.05466	1	1	0.271	0.141	0.233	1	0.601
KEGG_N_GLYCAN_BIOSYNTHESIS	45	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_N_GLYCAN_BIOSYNTHESIS	0.39434	1.2857	0.1212	1	1	0.222	0.0753	0.206	1	0.601
SIMBULAN_PARP1_TARGETS_DN	17	http://www.broadinstitute.org/gsea/msigdb/cards/SIMBULAN_PARP1_TARGETS_DN	0.49042	1.2841	0.1878	1	1	0.412	0.165	0.344	1	0.601
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	19	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	0.57618	1.2836	0.1898	1	1	0.526	0.203	0.42	1	0.602
RAHMAN_TP53_TARGETS_PHOSPHORYLATED	21	http://www.broadinstitute.org/gsea/msigdb/cards/RAHMAN_TP53_TARGETS_PHOSPHORYLATED	0.44427	1.2816	0.1232	1	1	0.238	0.107	0.213	1	0.607
ZWANG_DOWN_BY_2ND_EGF_PULSE	237	http://www.broadinstitute.org/gsea/msigdb/cards/ZWANG_DOWN_BY_2ND_EGF_PULSE	0.33517	1.2801	0.0825	1	1	0.283	0.164	0.239	1	0.609
REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION	23	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION	0.44553	1.2793	0.2466	1	1	0.261	0.112	0.232	1	0.607
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	20	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	0.45873	1.2781	0.1934	1	1	0.25	0.11	0.223	1	0.614
PID_AR_PATHWAY	59	http://www.broadinstitute.org/gsea/msigdb/cards/PID_AR_PATHWAY	0.33142	1.2776	0.1564	1	1	0.271	0.178	0.223	1	0.614
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	63	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	0.36986	1.2772	0.1767	1	1	0.381	0.218	0.299	1	0.608
KEGG_OOCYTE_MEIOSIS	110	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_OOCYTE_MEIOSIS	0.29382	1.2763	0.1214	1	1	0.236	0.171	0.197	1	0.602
REACTOME_MITOTIC_PROMETAPHASE	81	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MITOTIC_PROMETAPHASE	0.34499	1.2749	0.1534	1	1	0.296	0.178	0.244	1	0.61
CHIN_BREAST_CANCER_COPY_NUMBER_UP	25	http://www.broadinstitute.org/gsea/msigdb/cards/CHIN_BREAST_CANCER_COPY_NUMBER_UP	0.47842	1.2734	0.2027	1	1	0.44	0.195	0.355	1	0.609
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	19	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	0.4463	1.271	0.1497	1	1	0.474	0.193	0.383	1	0.612
REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	56	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	0.37592	1.271	0.1393	1	1	0.286	0.144	0.245	1	0.614
TAKAO_RESPONSE_TO_UVB_RADIATION_UP	82	http://www.broadinstitute.org/gsea/msigdb/cards/TAKAO_RESPONSE_TO_UVB_RADIATION_UP	0.29801	1.2709	0.1002	1	1	0.293	0.192	0.237	1	0.605
MUELLER_PLURINET	293	http://www.broadinstitute.org/gsea/msigdb/cards/MUELLER_PLURINET	0.27849	1.2704	0.1217	1	1	0.311	0.196	0.253	1	0.605
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	184	http://www.broadinstitute.org/gsea/msigdb/cards/CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	0.42176	1.2694	0.1607	1	1	0.424	0.204	0.34	1	0.605
DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER	98	http://www.broadinstitute.org/gsea/msigdb/cards/DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER	0.55345	1.2684	0.2136	1	1	0.531	0.196	0.428	1	0.603
GU_PDEF_TARGETS_DN	39	http://www.broadinstitute.org/gsea/msigdb/cards/GU_PDEF_TARGETS_DN	0.37496	1.268	0.1293	1	1	0.205	0.0833	0.188	1	0.601
PID_AR_TF_PATHWAY	53	http://www.broadinstitute.org/gsea/msigdb/cards/PID_AR_TF_PATHWAY	0.43897	1.2679	0.207	1	1	0.358	0.164	0.3	1	0.596
REACTOME_MITOTIC_G2_G2_M_PHASES	78	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MITOTIC_G2_G2_M_PHASES	0.35454	1.2677	0.1299	1	1	0.346	0.208	0.275	1	0.595
MEISSNER_NPC_ICP_WITH_H3K4ME3	17	http://www.broadinstitute.org/gsea/msigdb/cards/MEISSNER_NPC_ICP_WITH_H3K4ME3	0.45117	1.2677	0.1977	1	1	0.176	0.0437	0.169	1	0.589
SU_TESTIS	74	http://www.broadinstitute.org/gsea/msigdb/cards/SU_TESTIS	0.32511	1.2675	0.1426	1	1	0.257	0.147	0.22	1	0.589
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	41	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MRNA_SPLICING_MINOR_PATHWAY	0.42223	1.2658	0.2398	1	1	0.634	0.255	0.473	1	0.593
REACTOME_DNA_REPAIR	103	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DNA_REPAIR	0.34772	1.2646	0.1888	1	1	0.262	0.146	0.225	1	0.593
REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_	41	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_	0.48075	1.2636	0.2574	1	1	0.683	0.255	0.51	1	0.591
PID_HDAC_CLASSI_PATHWAY	64	http://www.broadinstitute.org/gsea/msigdb/cards/PID_HDAC_CLASSI_PATHWAY	0.32933	1.2631	0.1911	1	1	0.266	0.154	0.225	1	0.59
KEGG_GNRH_SIGNALING_PATHWAY	98	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_GNRH_SIGNALING_PATHWAY	0.26825	1.263	0.1429	1	1	0.153	0.112	0.136	1	0.586
MAYBURD_RESPONSE_TO_L663536_DN	54	http://www.broadinstitute.org/gsea/msigdb/cards/MAYBURD_RESPONSE_TO_L663536_DN	0.50178	1.2609	0.1953	1	1	0.389	0.171	0.323	1	0.595
LEE_METASTASIS_AND_ALTERNATIVE_SPLICING_DN	40	http://www.broadinstitute.org/gsea/msigdb/cards/LEE_METASTASIS_AND_ALTERNATIVE_SPLICING_DN	0.32033	1.2607	0.09728	1	1	0.325	0.189	0.264	1	0.594
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	78	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.40821	1.2605	0.1745	1	1	0.231	0.0996	0.208	1	0.589
REACTOME_TRNA_AMINOACYLATION	42	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRNA_AMINOACYLATION	0.36765	1.26	0.2133	1	1	0.357	0.184	0.292	1	0.586
LEIN_LOCALIZED_TO_PROXIMAL_DENDRITES	36	http://www.broadinstitute.org/gsea/msigdb/cards/LEIN_LOCALIZED_TO_PROXIMAL_DENDRITES	0.34749	1.2587	0.1423	1	1	0.222	0.125	0.195	1	0.585
PID_CDC42_PATHWAY	69	http://www.broadinstitute.org/gsea/msigdb/cards/PID_CDC42_PATHWAY	0.35978	1.2574	0.1955	1	1	0.275	0.171	0.229	1	0.59
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP	104	http://www.broadinstitute.org/gsea/msigdb/cards/WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP	0.31112	1.257	0.1193	1	1	0.375	0.219	0.294	1	0.588
REACTOME_METABOLISM_OF_NON_CODING_RNA	44	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_METABOLISM_OF_NON_CODING_RNA	0.43695	1.2569	0.2015	1	1	0.614	0.255	0.458	1	0.585
BOYAULT_LIVER_CANCER_SUBCLASS_G6_UP	63	http://www.broadinstitute.org/gsea/msigdb/cards/BOYAULT_LIVER_CANCER_SUBCLASS_G6_UP	0.35598	1.2547	0.1673	1	1	0.27	0.153	0.229	1	0.589
HOLLEMAN_PREDNISOLONE_RESISTANCE_ALL_UP	19	http://www.broadinstitute.org/gsea/msigdb/cards/HOLLEMAN_PREDNISOLONE_RESISTANCE_ALL_UP	0.42695	1.2546	0.2374	1	1	0.368	0.17	0.306	1	0.582
TURASHVILI_BREAST_NORMAL_DUCTAL_VS_LOBULAR_UP	63	http://www.broadinstitute.org/gsea/msigdb/cards/TURASHVILI_BREAST_NORMAL_DUCTAL_VS_LOBULAR_UP	0.4446	1.2529	0.2126	1	1	0.349	0.131	0.304	1	0.585
PUJANA_BRCA2_PCC_NETWORK	410	http://www.broadinstitute.org/gsea/msigdb/cards/PUJANA_BRCA2_PCC_NETWORK	0.33247	1.2527	0.1644	1	1	0.337	0.185	0.279	1	0.579
ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_DN	19	http://www.broadinstitute.org/gsea/msigdb/cards/ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_DN	0.41255	1.2526	0.2556	1	1	0.211	0.106	0.188	1	0.578
HONRADO_BREAST_CANCER_BRCA1_VS_BRCA2	18	http://www.broadinstitute.org/gsea/msigdb/cards/HONRADO_BREAST_CANCER_BRCA1_VS_BRCA2	0.49588	1.2517	0.2158	1	1	0.556	0.196	0.447	1	0.575
RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN	352	http://www.broadinstitute.org/gsea/msigdb/cards/RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN	0.34566	1.2507	0.1569	1	1	0.355	0.194	0.29	1	0.58
KEGG_BASAL_TRANSCRIPTION_FACTORS	32	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_BASAL_TRANSCRIPTION_FACTORS	0.42466	1.2504	0.19	1	1	0.312	0.134	0.271	1	0.575
JUBAN_TARGETS_OF_SPI1_AND_FLI1_DN	88	http://www.broadinstitute.org/gsea/msigdb/cards/JUBAN_TARGETS_OF_SPI1_AND_FLI1_DN	0.29685	1.2496	0.1553	1	1	0.341	0.209	0.271	1	0.575
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	22	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.40154	1.2487	0.2072	1	1	0.182	0.0346	0.176	1	0.573
RICKMAN_METASTASIS_UP	322	http://www.broadinstitute.org/gsea/msigdb/cards/RICKMAN_METASTASIS_UP	0.43375	1.2486	0.2273	1	1	0.394	0.185	0.325	1	0.573
SANSOM_APC_TARGETS	202	http://www.broadinstitute.org/gsea/msigdb/cards/SANSOM_APC_TARGETS	0.22632	1.247	0.01338	1	1	0.119	0.0965	0.108	1	0.577
IIZUKA_LIVER_CANCER_PROGRESSION_G1_G2_DN	24	http://www.broadinstitute.org/gsea/msigdb/cards/IIZUKA_LIVER_CANCER_PROGRESSION_G1_G2_DN	0.5218	1.2469	0.2351	1	1	0.458	0.2	0.367	1	0.573
OSMAN_BLADDER_CANCER_DN	363	http://www.broadinstitute.org/gsea/msigdb/cards/OSMAN_BLADDER_CANCER_DN	0.30233	1.2457	0.0998	1	1	0.333	0.215	0.266	1	0.573
HEDENFALK_BREAST_CANCER_HEREDITARY_VS_SPORADIC	47	http://www.broadinstitute.org/gsea/msigdb/cards/HEDENFALK_BREAST_CANCER_HEREDITARY_VS_SPORADIC	0.32238	1.2444	0.1111	1	1	0.191	0.108	0.171	1	0.571
LAIHO_COLORECTAL_CANCER_SERRATED_DN	74	http://www.broadinstitute.org/gsea/msigdb/cards/LAIHO_COLORECTAL_CANCER_SERRATED_DN	0.26571	1.2431	0.1525	1	1	0.149	0.0852	0.136	1	0.576
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	131	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.37445	1.2425	0.1869	1	1	0.313	0.176	0.259	1	0.578
REACTOME_CELL_CYCLE_CHECKPOINTS	111	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CELL_CYCLE_CHECKPOINTS	0.34061	1.2422	0.1735	1	1	0.351	0.218	0.276	1	0.574
LEE_METASTASIS_AND_RNA_PROCESSING_UP	17	http://www.broadinstitute.org/gsea/msigdb/cards/LEE_METASTASIS_AND_RNA_PROCESSING_UP	0.43726	1.2381	0.1838	1	1	0.471	0.218	0.368	1	0.586
KEGG_CITRATE_CYCLE_TCA_CYCLE	30	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_CITRATE_CYCLE_TCA_CYCLE	0.32333	1.2378	0.1834	1	1	0.267	0.147	0.228	1	0.585
MANALO_HYPOXIA_DN	275	http://www.broadinstitute.org/gsea/msigdb/cards/MANALO_HYPOXIA_DN	0.27034	1.2377	0.207	1	1	0.291	0.197	0.236	1	0.585
BIOCARTA_CHREBP2_PATHWAY	41	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_CHREBP2_PATHWAY	0.31951	1.2366	0.1358	1	1	0.317	0.194	0.256	1	0.58
PUJANA_XPRSS_INT_NETWORK	165	http://www.broadinstitute.org/gsea/msigdb/cards/PUJANA_XPRSS_INT_NETWORK	0.36969	1.235	0.2233	1	1	0.333	0.183	0.274	1	0.582
ZHAN_VARIABLE_EARLY_DIFFERENTIATION_GENES_DN	30	http://www.broadinstitute.org/gsea/msigdb/cards/ZHAN_VARIABLE_EARLY_DIFFERENTIATION_GENES_DN	0.45958	1.2346	0.1712	1	1	0.433	0.145	0.371	1	0.581
REACTOME_SIGNALING_BY_BMP	21	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_BMP	0.50071	1.2341	0.222	1	1	0.429	0.123	0.376	1	0.579
MARIADASON_RESPONSE_TO_BUTYRATE_SULINDAC_6	50	http://www.broadinstitute.org/gsea/msigdb/cards/MARIADASON_RESPONSE_TO_BUTYRATE_SULINDAC_6	0.35686	1.2339	0.2466	1	1	0.28	0.145	0.24	1	0.577
RODWELL_AGING_KIDNEY_NO_BLOOD_DN	140	http://www.broadinstitute.org/gsea/msigdb/cards/RODWELL_AGING_KIDNEY_NO_BLOOD_DN	0.39751	1.2337	0.2012	1	1	0.364	0.172	0.303	1	0.575
DARWICHE_SQUAMOUS_CELL_CARCINOMA_DN	169	http://www.broadinstitute.org/gsea/msigdb/cards/DARWICHE_SQUAMOUS_CELL_CARCINOMA_DN	0.24378	1.2326	0.1635	1	1	0.207	0.136	0.18	1	0.575
REACTOME_CELL_CYCLE	380	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CELL_CYCLE	0.28544	1.2303	0.1917	1	1	0.271	0.181	0.225	1	0.579
KEGG_THYROID_CANCER	29	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_THYROID_CANCER	0.4017	1.2286	0.2524	1	1	0.345	0.196	0.278	1	0.584
PID_TELOMERASE_PATHWAY	68	http://www.broadinstitute.org/gsea/msigdb/cards/PID_TELOMERASE_PATHWAY	0.34628	1.2276	0.1255	1	1	0.338	0.188	0.275	1	0.586
ULE_SPLICING_VIA_NOVA2	43	http://www.broadinstitute.org/gsea/msigdb/cards/ULE_SPLICING_VIA_NOVA2	0.39269	1.2271	0.2462	1	1	0.372	0.208	0.295	1	0.585
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	21	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.41626	1.2265	0.2052	1	1	0.19	0.0346	0.184	1	0.577
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_UP	225	http://www.broadinstitute.org/gsea/msigdb/cards/RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_UP	0.33987	1.2254	0.1924	1	1	0.356	0.199	0.287	1	0.586
KEGG_CELL_CYCLE	123	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_CELL_CYCLE	0.30813	1.2216	0.166	1	1	0.309	0.187	0.252	1	0.596
